"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03075099999","1934-08-01","58.458889","-3.093056","38.4","WICK, UK","  57.2"," 4","  53.7"," 4","1003.7"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  62.1"," ","  54.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-02","58.458889","-3.093056","38.4","WICK, UK","  55.5"," 4","  54.5"," 4","1002.5"," 4","999.9"," 0","  6.8"," 4"," 11.0"," 4"," 13.0","999.9","  64.0"," ","  55.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-03","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  55.5"," 4"," 995.6"," 4","999.9"," 0","  3.9"," 4"," 12.2"," 4"," 18.1","999.9","  59.0","*","  55.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-04","58.458889","-3.093056","38.4","WICK, UK","  56.7"," 4","  52.5"," 4","1003.6"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  60.1"," ","  52.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-05","58.458889","-3.093056","38.4","WICK, UK","  58.0"," 4","  54.5"," 4","1008.2"," 4","999.9"," 0"," 12.4"," 4","  5.2"," 4","  8.9","999.9","  61.0"," ","  54.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-06","58.458889","-3.093056","38.4","WICK, UK","  54.3"," 4","  53.2"," 4","1014.0"," 4","999.9"," 0","  4.7"," 4","  2.7"," 4","  5.1","999.9","  61.0"," ","  50.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-08-07","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  55.5"," 4","1018.5"," 4","999.9"," 0","  6.2"," 4","  1.9"," 4","  1.9","999.9","  60.1"," ","  54.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-08","58.458889","-3.093056","38.4","WICK, UK","  57.7"," 4","  54.8"," 4","1012.6"," 4","999.9"," 0","  7.8"," 4","  7.2"," 4","  8.9","999.9","  60.1","*","  55.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-09","58.458889","-3.093056","38.4","WICK, UK","  57.0"," 4","  53.5"," 4"," 999.0"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4"," 13.0","999.9","  61.0"," ","  53.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-10","58.458889","-3.093056","38.4","WICK, UK","  55.5"," 4","  51.2"," 4"," 997.8"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  66.0"," ","  51.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-11","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  53.8"," 4"," 996.4"," 4","999.9"," 0"," 10.9"," 4","  9.0"," 4"," 13.0","999.9","  63.0"," ","  48.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-12","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  52.6"," 4"," 999.7"," 4","999.9"," 0"," 10.9"," 4"," 13.0"," 4"," 13.0","999.9","  63.0"," ","  53.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-13","58.458889","-3.093056","38.4","WICK, UK","  54.5"," 4","  52.8"," 4","1011.6"," 4","999.9"," 0"," 12.4"," 4"," 15.5"," 4"," 18.1","999.9","  61.0"," ","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-14","58.458889","-3.093056","38.4","WICK, UK","  54.2"," 4","  48.2"," 4","1016.5"," 4","999.9"," 0"," 12.4"," 4","  5.2"," 4","  8.9","999.9","  57.9","*","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-15","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  55.4"," 4","1009.8"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  59.0"," ","  53.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-16","58.458889","-3.093056","38.4","WICK, UK","  53.5"," 4","  50.2"," 4","1010.1"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  61.0"," ","  50.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-17","58.458889","-3.093056","38.4","WICK, UK","  54.8"," 4","  50.5"," 4","1016.5"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  60.1"," ","  48.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-18","58.458889","-3.093056","38.4","WICK, UK","  55.8"," 4","  54.0"," 4","1014.9"," 4","999.9"," 0"," 10.9"," 4","  5.2"," 4","  8.9","999.9","  63.0"," ","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-19","58.458889","-3.093056","38.4","WICK, UK","  57.8"," 4","  51.5"," 4","1006.0"," 4","999.9"," 0"," 10.9"," 4","  8.0"," 4"," 13.0","999.9","  62.1"," ","  46.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-20","58.458889","-3.093056","38.4","WICK, UK","  54.5"," 4","  53.5"," 4","1000.5"," 4","999.9"," 0"," 10.9"," 4","  8.0"," 4","  8.9","999.9","  62.1"," ","  52.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-21","58.458889","-3.093056","38.4","WICK, UK","  55.0"," 4","  52.2"," 4"," 996.0"," 4","999.9"," 0"," 10.9"," 4"," 11.2"," 4"," 18.1","999.9","  57.9"," ","  48.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-22","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  47.0"," 4"," 995.1"," 4","999.9"," 0"," 12.4"," 4"," 13.3"," 4"," 18.1","999.9","  60.1","*","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-23","58.458889","-3.093056","38.4","WICK, UK","  55.0"," 4","  51.5"," 4"," 999.0"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  62.1"," ","  51.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-24","58.458889","-3.093056","38.4","WICK, UK","  53.2"," 4","  48.7"," 4","1011.3"," 4","999.9"," 0"," 10.9"," 4","  9.0"," 4"," 13.0","999.9","  59.0"," ","  45.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-25","58.458889","-3.093056","38.4","WICK, UK","  53.2"," 4","  51.5"," 4","1018.4"," 4","999.9"," 0"," 12.4"," 4","  5.1"," 4","  5.1","999.9","  60.1"," ","  43.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-26","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  53.0"," 4","1020.4"," 4","999.9"," 0"," 12.4"," 4","  5.1"," 4","  5.1","999.9","  60.1","*","  48.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-27","58.458889","-3.093056","38.4","WICK, UK","  55.3"," 4","  53.5"," 4","1014.9"," 4","999.9"," 0","  6.2"," 4"," 16.0"," 4"," 23.9","999.9","  63.0"," ","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-28","58.458889","-3.093056","38.4","WICK, UK","  57.2"," 4","  56.2"," 4","1002.5"," 4","999.9"," 0","  4.0"," 4"," 28.4"," 4"," 29.9","999.9","  57.9"," ","  55.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-08-29","58.458889","-3.093056","38.4","WICK, UK","  54.3"," 4","  53.2"," 4"," 993.4"," 4","999.9"," 0","  6.2"," 4"," 16.9"," 4"," 36.9","999.9","  57.9"," ","  52.0","*","99.99"," ","999.9","010000"
"03075099999","1934-08-30","58.458889","-3.093056","38.4","WICK, UK","  55.5"," 4","  51.3"," 4"," 997.1"," 4","999.9"," 0"," 12.4"," 4"," 11.2"," 4"," 18.1","999.9","  59.0","*","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-08-31","58.458889","-3.093056","38.4","WICK, UK","  51.5"," 4","  47.3"," 4","1005.2"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4"," 13.0","999.9","  59.0"," ","  44.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-01","58.458889","-3.093056","38.4","WICK, UK","  55.0"," 4","  52.6"," 4","1005.4"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  57.0"," ","  52.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-02","58.458889","-3.093056","38.4","WICK, UK","  51.8"," 4","  49.3"," 4","1003.3"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  57.0"," ","  39.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-03","58.458889","-3.093056","38.4","WICK, UK","  57.5"," 4","  52.3"," 4"," 994.0"," 4","999.9"," 0"," 10.9"," 4"," 20.2"," 4"," 29.9","999.9","  61.0","*","  54.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-04","58.458889","-3.093056","38.4","WICK, UK","  56.2"," 4","  53.0"," 4","1004.9"," 4","999.9"," 0"," 10.9"," 4"," 15.0"," 4"," 23.9","999.9","  62.1"," ","  52.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-05","58.458889","-3.093056","38.4","WICK, UK","  54.0"," 4","  50.8"," 4","1019.2"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  61.0"," ","  48.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-06","58.458889","-3.093056","38.4","WICK, UK","  55.0"," 4","  52.5"," 4","1026.0"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  62.1"," ","  52.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-07","58.458889","-3.093056","38.4","WICK, UK","  55.3"," 4","  52.7"," 4","1014.4"," 4","999.9"," 0","  5.6"," 4"," 19.5"," 4"," 23.9","999.9","  59.0"," ","  53.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-08","58.458889","-3.093056","38.4","WICK, UK","  57.2"," 4","  51.7"," 4","1000.5"," 4","999.9"," 0","  8.1"," 4"," 14.0"," 4"," 23.9","999.9","  61.0","*","  55.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-09","58.458889","-3.093056","38.4","WICK, UK","  56.2"," 4","  52.0"," 4","1003.5"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  62.1"," ","  48.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-10","58.458889","-3.093056","38.4","WICK, UK","  53.0"," 4","  50.5"," 4","1012.3"," 4","999.9"," 0"," 10.9"," 4"," 11.7"," 4"," 23.9","999.9","  61.0"," ","  44.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-11","58.458889","-3.093056","38.4","WICK, UK","  57.0"," 4","  51.1"," 4","1015.0"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  59.0"," ","  52.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-12","58.458889","-3.093056","38.4","WICK, UK","  57.5"," 4","  53.7"," 4","1025.2"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  62.1"," ","  48.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-13","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  53.7"," 4","1026.4"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4","  8.9","999.9","  62.1"," ","  53.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-14","58.458889","-3.093056","38.4","WICK, UK","  56.5"," 4","  55.5"," 4","1024.8"," 4","999.9"," 0","  3.8"," 4","  7.0"," 4"," 13.0","999.9","  61.0"," ","  54.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-09-15","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  54.3"," 4","1017.2"," 4","999.9"," 0","  0.2"," 4"," 13.5"," 4"," 18.1","999.9","  59.0"," ","  54.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-09-16","58.458889","-3.093056","38.4","WICK, UK","  56.7"," 4","  55.0"," 4","1008.5"," 4","999.9"," 0","  1.8"," 4"," 10.2"," 4"," 18.1","999.9","  57.9","*","  55.0"," "," 0.00","I","999.9","100000"
"03075099999","1934-09-17","58.458889","-3.093056","38.4","WICK, UK","  55.5"," 4","  53.0"," 4","1006.2"," 4","999.9"," 0","  9.3"," 4"," 13.5"," 4"," 18.1","999.9","  64.0"," ","  51.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-18","58.458889","-3.093056","38.4","WICK, UK","  56.2"," 4","  48.2"," 4","1004.3"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  59.0"," ","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-19","58.458889","-3.093056","38.4","WICK, UK","  53.5"," 4","  50.3"," 4"," 997.1"," 4","999.9"," 0"," 10.9"," 4"," 13.5"," 4"," 18.1","999.9","  61.0"," ","  50.0","*","99.99"," ","999.9","010000"
"03075099999","1934-09-20","58.458889","-3.093056","38.4","WICK, UK","  49.0"," 4","  42.8"," 4"," 999.2"," 4","999.9"," 0"," 12.4"," 4","  8.0"," 4"," 13.0","999.9","  57.0","*","  42.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-22","58.458889","-3.093056","38.4","WICK, UK","  46.5"," 4","  44.0"," 4","1001.6"," 4","999.9"," 0","  9.3"," 4"," 11.3"," 4"," 18.1","999.9","  54.0"," ","  39.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-23","58.458889","-3.093056","38.4","WICK, UK","  50.8"," 4","  46.5"," 4","9999.9"," 0","999.9"," 0"," 10.9"," 4"," 13.5"," 4"," 18.1","999.9","  54.0","*","  41.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-24","58.458889","-3.093056","38.4","WICK, UK","  52.3"," 4","  47.8"," 4"," 995.2"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  55.0"," ","  46.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-25","58.458889","-3.093056","38.4","WICK, UK","  49.5"," 4","  44.2"," 4","1002.3"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  55.9"," ","  43.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-09-28","58.458889","-3.093056","38.4","WICK, UK","  55.9"," 4","  54.3"," 4","1006.5"," 4","999.9"," 0","  6.8"," 4"," 16.0"," 4"," 23.9","999.9","  57.9"," ","  53.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-09-29","58.458889","-3.093056","38.4","WICK, UK","  56.2"," 4","  54.5"," 4","1008.2"," 4","999.9"," 0","  5.9"," 4"," 10.3"," 4"," 18.1","999.9","  59.0"," ","  54.0","*","99.99"," ","999.9","010000"
"03075099999","1934-09-30","58.458889","-3.093056","38.4","WICK, UK","  53.7"," 4","  50.5"," 4","1005.0"," 4","999.9"," 0"," 12.4"," 4"," 12.2"," 4"," 18.1","999.9","  57.0"," ","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-01","58.458889","-3.093056","38.4","WICK, UK","  51.8"," 4","  47.5"," 4","1005.0"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  57.9"," ","  46.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-02","58.458889","-3.093056","38.4","WICK, UK","  48.2"," 4","  44.0"," 4","1006.1"," 4","999.9"," 0"," 10.9"," 4","  5.2"," 4","  8.9","999.9","  59.0"," ","  44.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-03","58.458889","-3.093056","38.4","WICK, UK","  50.3"," 4","  47.7"," 4","9999.9"," 0","999.9"," 0","  9.9"," 4"," 16.5"," 4"," 29.9","999.9","  55.0"," ","  41.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-04","58.458889","-3.093056","38.4","WICK, UK","  48.8"," 4","  43.5"," 4"," 980.1"," 4","999.9"," 0"," 12.4"," 4"," 10.0"," 4"," 13.0","999.9","  55.0"," ","  39.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-05","58.458889","-3.093056","38.4","WICK, UK","  49.8"," 4","  46.9"," 4"," 985.1"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  54.0"," ","  46.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-06","58.458889","-3.093056","38.4","WICK, UK","  46.0"," 4","  44.2"," 4","1008.2"," 4","999.9"," 0"," 10.9"," 4"," 13.3"," 4"," 29.9","999.9","  55.0"," ","  39.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-07","58.458889","-3.093056","38.4","WICK, UK","  56.0"," 4","  49.8"," 4","1006.1"," 4","999.9"," 0","  9.3"," 4"," 15.7"," 4"," 23.9","999.9","  61.0","*","  50.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-08","58.458889","-3.093056","38.4","WICK, UK","  49.2"," 4","  41.5"," 4","1016.0"," 4","999.9"," 0"," 12.4"," 4"," 15.5"," 4"," 18.1","999.9","  62.1"," ","  44.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-09","58.458889","-3.093056","38.4","WICK, UK","  46.3"," 4","  42.7"," 4","1014.2"," 4","999.9"," 0"," 10.9"," 4"," 11.3"," 4"," 18.1","999.9","  55.0"," ","  39.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-10","58.458889","-3.093056","38.4","WICK, UK","  49.7"," 4","  43.6"," 4","1012.1"," 4","999.9"," 0"," 10.9"," 4"," 17.4"," 4"," 23.9","999.9","  55.9","*","  41.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-11","58.458889","-3.093056","38.4","WICK, UK","  51.8"," 4","  47.5"," 4","1015.6"," 4","999.9"," 0"," 12.4"," 4"," 12.2"," 4"," 18.1","999.9","  57.0"," ","  45.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-12","58.458889","-3.093056","38.4","WICK, UK","  50.8"," 4","  49.0"," 4","1015.0"," 4","999.9"," 0","  9.9"," 4"," 10.0"," 4"," 13.0","999.9","  62.1"," ","  50.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-13","58.458889","-3.093056","38.4","WICK, UK","  49.5"," 4","  46.0"," 4","1020.1"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  57.0"," ","  45.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-14","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  41.7"," 4","1001.0"," 4","999.9"," 0","  7.8"," 4"," 15.9"," 4"," 36.9","999.9","  54.0"," ","  39.0","*","99.99"," ","999.9","010000"
"03075099999","1934-10-15","58.458889","-3.093056","38.4","WICK, UK","  45.0"," 4","  40.0"," 4","1004.2"," 4","999.9"," 0"," 12.4"," 4"," 22.2"," 4"," 36.9","999.9","  50.0","*","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-16","58.458889","-3.093056","38.4","WICK, UK","  45.8"," 4","  39.2"," 4","1022.2"," 4","999.9"," 0"," 10.9"," 4"," 19.5"," 4"," 23.9","999.9","  51.1"," ","  39.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-17","58.458889","-3.093056","38.4","WICK, UK","  45.3"," 4","  42.8"," 4","1012.1"," 4","999.9"," 0","  6.8"," 4","  6.0"," 4","  8.9","999.9","  52.0","*","  41.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-18","58.458889","-3.093056","38.4","WICK, UK","  50.7"," 4","  49.8"," 4","1001.3"," 4","999.9"," 0","  7.8"," 4"," 15.5"," 4"," 18.1","999.9","  52.0"," ","  48.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-19","58.458889","-3.093056","38.4","WICK, UK","  49.2"," 4","  45.8"," 4","1006.6"," 4","999.9"," 0"," 12.4"," 4","  8.9"," 4","  8.9","999.9","  55.0"," ","  44.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-20","58.458889","-3.093056","38.4","WICK, UK","  54.7"," 4","  53.0"," 4","1001.7"," 4","999.9"," 0"," 12.4"," 4","  9.0"," 4"," 13.0","999.9","  57.9","*","  51.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-22","58.458889","-3.093056","38.4","WICK, UK","  51.3"," 4","  45.2"," 4"," 985.0"," 4","999.9"," 0"," 10.9"," 4"," 27.2"," 4"," 36.9","999.9","  55.9"," ","  46.9","*","99.99"," ","999.9","010000"
"03075099999","1934-10-23","58.458889","-3.093056","38.4","WICK, UK","  41.4"," 4","  39.7"," 4"," 998.0"," 4","999.9"," 0"," 12.4"," 4"," 12.0"," 4"," 13.0","999.9","  53.1"," ","  39.9"," ","99.99"," ","999.9","001000"
"03075099999","1934-10-24","58.458889","-3.093056","38.4","WICK, UK","  38.3"," 4","  34.7"," 4","1007.4"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  50.0"," ","  32.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-25","58.458889","-3.093056","38.4","WICK, UK","  45.0"," 4","  42.2"," 4"," 999.2"," 4","999.9"," 0","  8.4"," 4"," 23.0"," 4"," 36.9","999.9","  53.1","*","  28.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-26","58.458889","-3.093056","38.4","WICK, UK","  43.5"," 4","  40.3"," 4"," 990.5"," 4","999.9"," 0"," 10.9"," 4"," 18.3"," 4"," 23.9","999.9","  54.0"," ","  37.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-27","58.458889","-3.093056","38.4","WICK, UK","  42.5"," 4","  40.0"," 4"," 986.6"," 4","999.9"," 0"," 12.4"," 4"," 16.8"," 4"," 18.1","999.9","  46.9","*","  37.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-28","58.458889","-3.093056","38.4","WICK, UK","  42.0"," 4","  41.0"," 4"," 989.2"," 4","999.9"," 0"," 17.1"," 4"," 15.5"," 4"," 18.1","999.9","  46.0"," ","  37.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-29","58.458889","-3.093056","38.4","WICK, UK","  44.0"," 4","  41.5"," 4"," 999.1"," 4","999.9"," 0"," 12.4"," 4"," 15.5"," 4"," 18.1","999.9","  46.9"," ","  39.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-10-30","58.458889","-3.093056","38.4","WICK, UK","  40.0"," 4","  33.8"," 4","1007.2"," 4","999.9"," 0"," 12.4"," 4"," 14.3"," 4"," 18.1","999.9","  48.0"," ","  37.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-10-31","58.458889","-3.093056","38.4","WICK, UK","  33.5"," 4","  32.5"," 4","1009.0"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  41.0"," ","  30.0"," ","99.99"," ","999.9","011100"
"03075099999","1934-11-01","58.458889","-3.093056","38.4","WICK, UK","  33.8"," 4","  32.0"," 4","1007.5"," 4","999.9"," 0","  9.3"," 4"," 10.0"," 4"," 13.0","999.9","  39.0"," ","  28.9"," ","99.99"," ","999.9","011000"
"03075099999","1934-11-02","58.458889","-3.093056","38.4","WICK, UK","  34.5"," 4","  33.5"," 4","1009.0"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  37.9"," ","  30.0"," ","99.99"," ","999.9","011000"
"03075099999","1934-11-03","58.458889","-3.093056","38.4","WICK, UK","  39.8"," 4","  38.0"," 4","1010.9"," 4","999.9"," 0","  9.3"," 4"," 15.0"," 4"," 23.9","999.9","  46.0","*","  28.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-11-04","58.458889","-3.093056","38.4","WICK, UK","  43.7"," 4","  42.8"," 4","1014.0"," 4","999.9"," 0"," 10.9"," 4"," 11.0"," 4"," 13.0","999.9","  46.0"," ","  37.9"," ","99.99"," ","999.9","010000"
"03075099999","1934-11-05","58.458889","-3.093056","38.4","WICK, UK","  38.5"," 4","  37.5"," 4","1012.1"," 4","999.9"," 0"," 10.9"," 4"," 18.1"," 4"," 18.1","999.9","  46.0"," ","  35.1","*","99.99"," ","999.9","010000"
"03075099999","1934-11-06","58.458889","-3.093056","38.4","WICK, UK","  41.3"," 4","  37.0"," 4","1010.1"," 4","999.9"," 0"," 12.4"," 4"," 12.0"," 4"," 13.0","999.9","  46.0","*","  35.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-07","58.458889","-3.093056","38.4","WICK, UK","  41.2"," 4","  33.8"," 4","1010.6"," 4","999.9"," 0"," 12.4"," 4","  8.9"," 4","  8.9","999.9","  46.0"," ","  36.0","*"," 0.00","I","999.9","000000"
"03075099999","1934-11-08","58.458889","-3.093056","38.4","WICK, UK","  36.8"," 4","  33.4"," 4","1003.0"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  46.0"," ","  28.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-09","58.458889","-3.093056","38.4","WICK, UK","  45.0"," 4","  37.0"," 4","1002.5"," 4","999.9"," 0"," 12.4"," 4"," 11.0"," 4"," 13.0","999.9","  46.0","*","  39.9"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-10","58.458889","-3.093056","38.4","WICK, UK","  47.8"," 4","  43.5"," 4","1006.2"," 4","999.9"," 0","  9.3"," 4"," 19.7"," 4"," 23.9","999.9","  48.0","*","  45.0"," ","99.99"," ","999.9","010000"
"03075099999","1934-11-11","58.458889","-3.093056","38.4","WICK, UK","  41.3"," 4","  39.5"," 4","1008.2"," 4","999.9"," 0"," 10.9"," 4","  4.3"," 4","  5.1","999.9","  48.9"," ","  36.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-12","58.458889","-3.093056","38.4","WICK, UK","  38.5"," 4","  36.7"," 4","9999.9"," 0","999.9"," 0"," 12.4"," 4","  5.2"," 4","  8.9","999.9","  45.0","*","  30.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-13","58.458889","-3.093056","38.4","WICK, UK","  41.8"," 4","  39.2"," 4"," 997.0"," 4","999.9"," 0"," 12.4"," 4","  6.0"," 4","  8.9","999.9","  46.9","*","  35.1","*"," 0.00","I","999.9","000000"
"03075099999","1934-11-14","58.458889","-3.093056","38.4","WICK, UK","  38.8"," 4","  37.0"," 4","1005.6"," 4","999.9"," 0"," 12.4"," 4","  7.0"," 4","  8.9","999.9","  46.0"," ","  32.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-15","58.458889","-3.093056","38.4","WICK, UK","  40.0"," 4","  39.0"," 4","1017.5"," 4","999.9"," 0"," 10.9"," 4","  5.1"," 4","  5.1","999.9","  46.9"," ","  35.1"," ","99.99"," ","999.9","010000"
"03075099999","1934-11-16","58.458889","-3.093056","38.4","WICK, UK","  41.2"," 4","  40.3"," 4","1022.7"," 4","999.9"," 0"," 12.4"," 4","  5.2"," 4","  8.9","999.9","  46.9","*","  33.1"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-17","58.458889","-3.093056","38.4","WICK, UK","  41.5"," 4","  39.0"," 4","1019.9"," 4","999.9"," 0"," 10.9"," 4","  7.0"," 4","  8.9","999.9","  48.0"," ","  36.0"," "," 0.00","I","999.9","000000"
"03075099999","1934-11-18","58.458889","-3.093056","38.4","WICK, UK","  40.5"," 4","  38.8"," 4","1023.1"," 4","999.9"," 0"," 12.4"," 4","  5.1"," 4","  5.1","999.9","  45.0"," ","  35.1"," "," 0.00","I","999.9","000000"
